ID,Status,Title,Label,Security-Label,Url,PatchUrl
95221,open,datetime.fromisoformat() only accepts 3 or 6 decimal places for fractional seconds,type-bug, ,https://api.github.com/repos/python/cpython/issues/95221, 
95123,open,get_type_hints change in behavior for Annotated with from future import annotations 3.9+,"type-bug,stdlib,expert-typing",hang,https://api.github.com/repos/python/cpython/issues/95123, 
95081,open,deepcopy memoryview raises TypeError,type-bug, ,https://api.github.com/repos/python/cpython/issues/95081, 
95073,open,ArgumentParser: parse_known_args() in between of add_argument() corrupts help message,type-bug, ,https://api.github.com/repos/python/cpython/issues/95073, 
95031,open,OpenSSL 3.0 performance issue: SSLContext.set_default_verify_paths / load_verify_locations about 5x slower,"type-bug,performance,3.12",performance,https://api.github.com/repos/python/cpython/issues/95031, 
94983,open,BSD version of ctypes.util.find_library,type-bug, ,https://api.github.com/repos/python/cpython/issues/94983, 
94957,open,"On Windows Powershell, venv folders are unexpectedly importable due to how namespace package and venv works",type-bug, ,https://api.github.com/repos/python/cpython/issues/94957, 
94937,open,Remove limits on the builtin len() function where possible.,"type-bug,type-feature", ,https://api.github.com/repos/python/cpython/issues/94937, 
94924,open,`unitest.mock.create_autospec(async_def)` does not create functions valid for `inspect.iscoroutinefunction`,type-bug, ,https://api.github.com/repos/python/cpython/issues/94924, 
94916,open,Py_buffer::format is implemented as `char*` instead of `const char*`,type-bug, ,https://api.github.com/repos/python/cpython/issues/94916, 
94900,open,raising resource warnings prevents resource cleanup,type-bug, ,https://api.github.com/repos/python/cpython/issues/94900, 
94879,open,Comment for bounded_lru_cache_wrapper seems incorrect,type-bug, ,https://api.github.com/repos/python/cpython/issues/94879, 
94845,open,"(?) Can't modify attributes and properties on frozen dataclass, has incorrect error message","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/94845, 
94843,open,Argparse misparses options in certain situations,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/94843, 
94825,open,CentOS 7 GCC 4.8.5 miscompiles optimized build: <built-in function compile> returned NULL without setting an exception,"type-bug,build", ,https://api.github.com/repos/python/cpython/issues/94825, 
94816,open,[coverage] codeobject.c: decode_linetable,type-bug, ,https://api.github.com/repos/python/cpython/issues/94816, 
94812,open,[coverage] frameobject.c: _PyFrame_OpAlreadyRan,type-bug, ,https://api.github.com/repos/python/cpython/issues/94812, 
94808,open,Metabug: Improving C-level coverage,"type-bug,easy", ,https://api.github.com/repos/python/cpython/issues/94808, 
94777,open,ProcessPoolExecutor deadlock when a child process crashes while data is being sent in call queue,"type-bug,expert-multiprocessing",deadlock,https://api.github.com/repos/python/cpython/issues/94777, 
94774,open,os.MFD_HUGE_16GB negative value caused by integer overflow,"type-bug,3.11,3.10,3.12",integer overflow,https://api.github.com/repos/python/cpython/issues/94774, 
94765,open,multiprocessing.Process generates FileNotFoundError when argument isn't explicitly referenced,type-bug, ,https://api.github.com/repos/python/cpython/issues/94765, 
94763,open,Python 3.11.0b4 str(enum) giving integer value and not name,"type-bug,stdlib,3.11", ,https://api.github.com/repos/python/cpython/issues/94763, 
94758,open,Conflict between pragmatic locations and pure spans,"type-bug,3.12", ,https://api.github.com/repos/python/cpython/issues/94758, 
94757,open,error in datetime.timestamp on windows,type-bug, ,https://api.github.com/repos/python/cpython/issues/94757, 
94741,open,Python 3.11 -P option changes one aspect of nspkg.pth namespace packages,type-bug,hang,https://api.github.com/repos/python/cpython/issues/94741, 
94722,open,DocTest sorts by lineno which may be int or None,type-bug, ,https://api.github.com/repos/python/cpython/issues/94722, 
94703,open,`binascii.a2b_base64` ignores padding inside a string,type-bug, ,https://api.github.com/repos/python/cpython/issues/94703, 
94696,open,Result of os.path.realpath("") is incorrect if cwd is on letter-less drive (\\?\-prefixed),"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/94696, 
94692,open,"Python 3.10/3.8: shutil.rmtree(None, ignore_errors=True) behaves differently between Windows and *nix platforms",type-bug, ,https://api.github.com/repos/python/cpython/issues/94692, 
94666,open,Keeping 'stack_pointer` in sync with frame->stacktop is possibly too tricky,type-bug, ,https://api.github.com/repos/python/cpython/issues/94666, 
94661,open,multiprocessing.Process cannot be closed if the process is reaped elsewhere,"type-bug,expert-multiprocessing", ,https://api.github.com/repos/python/cpython/issues/94661, 
94606,open,email.message get_payload throws UnicodeEncodeError with some surrogate Unicode characters,"type-bug,expert-email", ,https://api.github.com/repos/python/cpython/issues/94606, 
94600,open,message_from_string return msg with wrong encode,"type-bug,expert-email", ,https://api.github.com/repos/python/cpython/issues/94600, 
94537,open,Inconsistent pathlib recursive globbing when using Windows 10 case-sensitive filepaths,"type-bug,OS-windows,expert-pathlib", ,https://api.github.com/repos/python/cpython/issues/94537, 
94533,open,zipfile.ZipInfo.from_file assumes that the archive name is a native filesystem path,type-bug, ,https://api.github.com/repos/python/cpython/issues/94533, 
94531,open,"[security] Document zlib, gzip, bz2 and tarfile known vulnerabilities","docs,type-security",,https://api.github.com/repos/python/cpython/issues/94531, 
94529,open,ZipInfo filename is mangled when os.sep is not '/',type-bug, ,https://api.github.com/repos/python/cpython/issues/94529, 
94527,open,Possibly Wrong json encoding and decoding of surrogated pairs,type-bug, ,https://api.github.com/repos/python/cpython/issues/94527, 
94506,open,help() of a method wrongly identifies it as a module-level function,type-bug, ,https://api.github.com/repos/python/cpython/issues/94506, 
94503,open,Log formatters which use newlines to separate messages should quote newlines for security reasons,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/94503, 
94478,open,When mocking with `unsafe=True` the mocked instances don't receive the unsafe argument.,type-bug, ,https://api.github.com/repos/python/cpython/issues/94478, 
94454,open,asyncio signal handler receives signals from child processes,"type-bug,expert-asyncio,expert-multiprocessing", ,https://api.github.com/repos/python/cpython/issues/94454, 
94440,open,ProcessPoolExecutor shutdown hangs after future cancel was requested,"type-bug,expert-multiprocessing",hang,https://api.github.com/repos/python/cpython/issues/94440, 
94438,open,frame.setlineno has serious flaws.,"type-bug,3.11,3.12", ,https://api.github.com/repos/python/cpython/issues/94438, 
94427,open,_Raise_Serialization_Error thrown when SubElement.Text attribute is never over-written from type(None) to type(Str),type-bug, ,https://api.github.com/repos/python/cpython/issues/94427, 
94414,open,datetime.timestamp() fails before 1970-01-02T01:00:00.000000,type-bug, ,https://api.github.com/repos/python/cpython/issues/94414, 
94397,open,fail to detect windows with win32gui sometimes ,"type-bug,OS-windows,3.10", ,https://api.github.com/repos/python/cpython/issues/94397, 
94381,open,Tracing report events leak on trace function failures for doctest-implemented functions in 3.11,type-bug,,https://api.github.com/repos/python/cpython/issues/94381, 
94350,open,"mailbox: Remove deprecated support for text, only accept bytes",type-bug, ,https://api.github.com/repos/python/cpython/issues/94350, 
94345,open,dataclasses astuple and asdict crash on recursive dataclass structures / dont support deepcopy memo,"type-bug,stdlib",crash,https://api.github.com/repos/python/cpython/issues/94345, 
94323,open,side_effect function of PopertyMock gets called only once,type-bug, ,https://api.github.com/repos/python/cpython/issues/94323, 
94306,open,Exception while handling exception in email.msg.get('message-id'),"type-bug,expert-email", ,https://api.github.com/repos/python/cpython/issues/94306, 
94296,open,Bad SIGINT handling behavior after creating tk.Tk object in interactive mode,"type-bug,expert-tkinter", ,https://api.github.com/repos/python/cpython/issues/94296, 
94284,open,ABC causing massive memory swell,"type-bug,performance,3.12",performance,https://api.github.com/repos/python/cpython/issues/94284, 
94243,open,Pool constructor should reject too many processes rather than hanging later,type-bug,hang,https://api.github.com/repos/python/cpython/issues/94243, 
94242,open,Off-by-one error in _winapi.WaitForMultipleObjects,"type-bug,OS-windows,stdlib,3.11,3.10,3.12", ,https://api.github.com/repos/python/cpython/issues/94242, 
94199,open,ssl and hashlib: Remove functions deprecated in Python 3.10,type-bug, ,https://api.github.com/repos/python/cpython/issues/94199, 
94194,open,gettext: Remove support for using non-integer value for selecting a plural form,type-bug, ,https://api.github.com/repos/python/cpython/issues/94194, 
94172,open,"Remove deprecated keyfile, certfile and check_hostname parameters, in favor of context",type-bug, ,https://api.github.com/repos/python/cpython/issues/94172, 
94165,open,PY_CHECK_SQLITE_FUNC() adds -lsqlite3 multiple times,"type-bug,build,3.11,3.12,triaged", ,https://api.github.com/repos/python/cpython/issues/94165, 
94155,open,Specializing adaptive interpreter code object hashes are less unique,"type-bug,3.11,3.12", ,https://api.github.com/repos/python/cpython/issues/94155, 
94107,open,Incompatibility between _decimal and _pydecimal: Context.__hash__,type-bug, ,https://api.github.com/repos/python/cpython/issues/94107, 
94077,open,Subclassing threading Lock/RLock: better Exception messages,type-bug, ,https://api.github.com/repos/python/cpython/issues/94077, 
94061,open,Asyncio raise ConnectionResetError without the message set.,"type-bug,expert-asyncio", ,https://api.github.com/repos/python/cpython/issues/94061, 
94052,open,"""Re-running failed tests in verbose mode"" does not use host runner","type-bug,tests,3.11,3.12", ,https://api.github.com/repos/python/cpython/issues/94052, 
94031,open,race condition in asyncio.BaseEventLoop.run_forever,"type-bug,expert-asyncio,3.11,3.10,pending,3.12", ,https://api.github.com/repos/python/cpython/issues/94031, 
94019,open,Poplib issue with LIST/STAT (-ERR Command not understood),type-bug, ,https://api.github.com/repos/python/cpython/issues/94019, 
94001,open,Fix/silence doctest warnings,"type-bug,tests,3.11,3.10,3.12", ,https://api.github.com/repos/python/cpython/issues/94001, 
93966,open,Remove distracted red bar from IDLE for some SyntaxErrors,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/93966, 
93919,open,"On Windows, test_distutils and test_peg_generator leak a temporary file: Microsoft","type-bug,tests,OS-windows",information leak,https://api.github.com/repos/python/cpython/issues/93919, 
93894,open,gh-87389: avoid treating path as URI with netloc,"type-feature,type-security,awaiting change review,stdlib,3.12",security,https://api.github.com/repos/python/cpython/issues/93894,https://github.com/python/cpython/pull/93894.patch
93889,open,"Can't pickle a bound method if `getattr(type(im_self), funcname)` fails",type-bug, ,https://api.github.com/repos/python/cpython/issues/93889, 
93855,open,"test_cmd_line_script and test_embed, test_compileall, test_urllib fail if TMPDIR path is non-ASCII",type-bug, ,https://api.github.com/repos/python/cpython/issues/93855, 
93837,open,Endless recursion in repr of asyncio.Future if a callback uses the Future itself as argument,"type-bug,stdlib",endless recursion,https://api.github.com/repos/python/cpython/issues/93837, 
93821,open,"When accepting a socket connection and ERROR_NETNAME_DELETED occurs, leads this into a closing of the serving socket (BaseProactorEventLoop)","type-bug,expert-asyncio", ,https://api.github.com/repos/python/cpython/issues/93821, 
